pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	sysdat	usno
7-4-51	0	07104		101	07104	1	060102		101	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	27080	27080	27080	27080	南港64號(合成公園)顯應聖宮廟使用南港區玉成段三小段825地號，面積12平方公尺，每平方公尺年使用費2,256.63元(以6折計)，公告地價:75,221元/平方公尺。					0010/04	
7-4-51	0	07104		101	07104	1	060102		102	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	68860	68860	68860	68860	大同19號(歸綏公園)普願宮使用大同區延平段一小段607地號，面積36平方公尺，每平方公尺年使用費1,912.77元(以6折計)，公告地價:63,759元/平方公尺。					0010/04	
7-4-51	0	07104		101	07104	1	060102		103	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	105968	105968	105968	105968	大同20號(朝陽公園)福興宮使用大同區迪化段一小段195地號，面積60平方公尺，每平方公尺年使用費1,766.13元(以6折計)，公告地價:58,871元/平方公尺。					0010/04	
7-4-51	0	07104		101	07104	1	060102		104	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	23550	23550	23550	23550	大同247號(敦煌1號綠地)大龍峒明聖宮包公廟使用大同區大龍段二小段5地號，面積25平方公尺，每平方公尺年使用費942元(以6折計)，公告地價:31,400元/平方公尺。					0010/04	
7-4-26	0	07104		101	07104	1	030101		001	依本府95.6.6府法三字第09579038600號令修正臺北市公園管理自治條例規定辦理。	1010101	1011231	件	950		0		0		0	950	1200	1140000	1140000	1140000	違反「臺北市公園管理自治條例」罰鍰收入。					1000310	
7-4-52	0	07104		101	07104	1	060102		105	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	287670	287670	287670	287670	中山376號(永直公園)植福宮使用中山區北安段三小段512地號，面積113.667平方公尺，面積100平方公尺以下每平方公尺年使用費2,343元(以6折計)，超過100平方公尺部分每平方公尺年使用費3,905元，公告地價:78,100元/平方公尺。					1000822	
7-4-59	0	07104		101	07104	1	060105		001	依促進民間參與公共建設法第8條相關規定及相關法令辦理。	1010101	1011231	月	12		0		0		0	12	70000	840000	840000	840000	南港公園管理所所轄溫水游泳池(玉成、木柵、萬芳、椰城)設施及北投溫泉親水公園露天溫泉浴池委託民間經營管理維護(ROT)案權利金(97.7.4簽奉市長核准辦理) 。					1001227	
7-4-59	0	07104		101	07104	1	060105		007	依促進民間參與公共建設法第8條相關規定及相關法令辦理。	1010101	1011231	月	12		0		0		0	12	5749	68988	68988	68988	臺北市三民碧湖新生等公園游泳池整建營運移轉(ROT)案權利金(100.1.6簽奉市長核准辦理)(新增)。					1001227	
7-4-59	0	07104		101	07104	1	060105		002	依臺北市市有財產委託經營管理自治條例及臺北市市有財產管理自治條例辦理。	1010101	1011231	月	12		0		0		0	12	82000	984000	984000	984000	玉泉公園溫水游泳池委託民間經營管理維護權利金(97.3.12簽奉市長核准辦理) 。					0010/04	
7-4-59	0	07104		101	07104	1	060105		003	依臺北市市有財產委託經營管理自治條例及臺北市市有財產管理自治條例辦理。	1010101	1011231	月	12		0		0		0	12	9810	117720	117720	117720	北投區復興、前山、丹鳳、七虎及天溪綠地游泳池委託民間經營管理維護權利金(97.4.21簽奉市長核准辦理)。					0010/04	
7-4-59	0	07104		101	07104	1	060105		004	依臺北市市有財產委託經營管理自治條例及臺北市市有財產管理自治條例辦理。	1010101	1011231	月	12		0		0		0	12	81000	972000	972000	972000	青年公園游泳池暨付費使用設施委託民間經營管理維護權利金(97.2.14簽奉市長核准辦理) 。					0010/04	
7-4-59	0	07104		101	07104	1	060105		005	依促進民間參與公共建設法第8條相關規定及相關法令辦理。	1010101	1011231	月	12		0		0		0	12	650000	7800000	7800000	7800000	青年公園高爾夫球練習場設施整建營運移轉(ROT)案權利金(100.2.16簽奉市長核准辦理)。					1001227	
7-4-37	0	07104		101	07104	1	060102		019	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	12373	12373	12373	12373	臺灣電力股份有限公司使用文山區興隆段二小段114地號(文山景美25號興豐公園)，面積8.2平方公尺，每平方公尺年使用費1,508.94元(地下以6折計)，公告地價：50,298元/平方公尺。					0010/04	
7-4-37	0	07104		101	07104	1	060102		020	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	316298	316298	316298	316298	臺灣電力股份有限公司使用內湖區西湖段四小段402地號(內湖103號北勢湖公園)，面積241平方公尺，每平方公尺年使用費1,312.44元(地下以6折計)，公告地價：43,748元/平方公尺。					0010/04	
7-4-37	0	07104		101	07104	1	060102		021	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	513604	513604	513604	513604	臺灣電力股份有限公司使用士林區福林段三小段769地號(士林21號福林公園)，面積261.80平方公尺，每平方公尺年使用費1,961.82元(地下以6折計)，公告地價：65,394元/平方公尺。					0010/04	
14-3-30	0	14103		101	14103	1	040203		008	依據臺北市政府及所屬機關學校提供政府資訊收費標準	1010101	1011231	張	4500		0		0		0	4500	3	13500	13500	13500	建築執照微縮影片複印圖說材料費收入。					0010/21	
14-3-30	0	14103		101	14103	1	040203		009	依據臺北市政府及所屬各機關學校檔案開放應用要點規定辦理	1010101	1011231	張	2000		0		0		0	2000	2	4000	4000	4000	申請複印資料材料費收入。					0010/21	
14-3-28	0	14103		101	14103	1	040202		001	依據全國軍公教員工待遇支給要點	1010101	1011231	年	1		0		0		0	1	48000	48000	48000	48000	配住公有宿舍員工扣繳房租津貼收入：¶每月400元 x 1人x 12月=4,800元¶每月600元 x 6人x 12月= 43,200元¶以上合計48,000元。					1000321	
14-3-35	0	14103		101	14103	1	100201		001	依據臺北市市庫收入退還及支出收回處理要點規定辦理	1010101	1011231	年	1		0		0		0	1	300000	120000	300000	300000	收回以前年度各項經費支出。					1000715	
14-3-28	0	14103		101	14103	1	040202		002	依據「臺北市政府所屬各機關學校職務及單身宿舍設置管理要點」規定辦理	1010101	1011231	年	1		0		0		0	1	31440	31440	31440	31440	臺北市政府單身宿舍借用人扣收宿舍使用費收入：¶每月390元 x 2人x 12月=9,360元¶每月460元 x 4人x 12月=22,080元¶以上合計31,440元。					1000321	
14-3-26	0	14103		101	14103	1	040102		005	依據營造業法第70條及規費法第10條第1項第1款規定辦理	1010101	1011231	年	1		0		0		0	1	42000	42000	42000	42000	土木包工業設立規費，申請營造業登記每案新台幣2,000元，申請核發登記證書1,000元，申請核發承攬工程手冊1,000元，變更承攬工程手冊記載事項審查費200元，計42,000元。					0010/21	
14-3-22	0	14103		101	14103	1	030101		005	依據都市計畫法第79條規定辦理	1010101	1011231	年	1		0		0		0	1	600000	600000	600000	600000	依都市計畫法第79條規定處以60,000元至300,000元之罰鍰，計600,000元。(使用管理適用)					0010/21	
14-2-14	0	14102		101	14102	1	040202		001	依全國軍公教員工待遇支給要點	1010101	1011231	人	1	月	12		0		0	1x12	500	6000	6000	6000	居住公有房舍人員扣回之房租津貼收入。					0010/22	
14-2-14	0	14102		101	14102	1	040202		002	依臺北市政府所屬各機關學校職務及單身宿舍設置管理要點	1010101	1011231	人	1	月	12		0		0	1x12	390	4680	4680	4680	居住公有單身宿舍之宿舍使用費收入。					1000804	
14-2-16	0	14102		101	14102	1	070201		001	依臺北市政府附屬單位預算執行要點第13點	1010101	1011231	年	1		0		0		0	1	10000000	0	10000000	10000000	臺北市都市更新基金91年度超預算賸餘解繳市庫。					1000808	BGT
3-4-14	0	03111		101	03111	1	040102		003	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1010101	1011231	張	500		0		0		0	500	20	10000	10000	10000	門牌證明工本費收入。					0010/15	
3-4-14	0	03111		101	03111	1	040102		004	依據戶籍法第69條規定辦理。	1010101	1011231	件	23000		0		0		0	23000	50	1150000	1150000	1150000	國民身分證初、換核發工本費收入。					1000315	
3-4-14	0	03111		101	03111	1	040102		005	依據戶籍法第69條規定辦理。	1010101	1011231	件	4200		0		0		0	4200	200	840000	840000	840000	國民身分證補發工本費收入。					1000315	
3-4-16	0	03111		101	03111	1	040103		001	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1010101	1011231	件	7000		0		0		0	7000	20	140000	140000	140000	印鑑登記、變更及註銷工本費收入。					0010/15	
3-4-20	0	03111		101	03111	1	040202		001	依據臺北市市有公用房地提供使用辦法規定辦理。	1010101	1011231	月	12		0		0		0	12	5300	63600	63600	63600	設置便民證件自動照相機，場地出借使用費收入。					1000315	
3-4-22	0	03111		101	03111	1	040203		001	依據戶籍法第69條規定辦理。	1010101	1011231	件	200		0		0		0	200	15	3000	3000	3000	戶籍登記資料閱覽費收入。					1000317	
3-4-22	0	03111		101	03111	1	040203		002	依據戶籍法第69條規定辦理。	1010101	1011231	張	270000		0		0		0	270000	15	4050000	4050000	4050000	中文戶籍謄本工本費收入。					1000317	
3-4-22	0	03111		101	03111	1	040203		003	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1010101	1011231	張	40000		0		0		0	40000	20	800000	800000	800000	印鑑證明工本費收入。					1000315	
3-4-22	0	03111		101	03111	1	040203		004	依據戶籍法第69條規定辦理。	1010101	1011231	張	100		0		0		0	100	10	1000	1000	1000	戶口統計資料工本費收入。					0010/15	
3-4-22	0	03111		101	03111	1	040203		005	依據戶籍法第69條規定辦理。	1010101	1011231	張	300		0		0		0	300	7	2100	2100	2100	列印戶籍名冊資料工本費收入。					0010/15	
3-4-26	0	03111		101	03111	1	060201		001	依臺北市市有財產報廢處理規定辦理。	1010101	1011231	年	1		0		0		0	1	1000	1000	1000	1000	出售報廢財產及物品等殘值收入。					0010/15	
3-4-22	0	03111		101	03111	1	040203		006	依據戶籍法第69條規定辦理。	1010101	1011231	張	1800		0		0		0	1800	100	180000	180000	180000	英文戶籍謄本工本費收入。					1000317	
3-4-14	0	03111		101	03111	1	040102		006	依據歸化取得我國國籍者基本語言能力及國民權利義務基本常識認定標準辦理。	1010101	1011231	張	2		0		0		0	2	50	100	100	100	國籍歸化測試補(換)發成績單工本費收入。					0010/15	
7-4-37	0	07104		101	07104	1	060102		022	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	59171	59171	59171	59171	臺灣電力股份有限公司使用南港區玉成段三小段554地號(南港18號合成綠地)，面積22.98平方公尺，每平方公尺年使用費2,574.9元(地下以6折計)，公告地價：85,830元/平方公尺。					1000317	
7-4-43	0	07104		101	07104	1	060102		053	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	53447	53447	53447	53447	中華電信使用內湖區東湖段五小段192地號(內湖54號安泰公園)，面積2.43平方公尺，每平方公尺年使用費1,016.15元，公告地價：20,323元/平方公尺。東湖段一小段29-5地號(東湖3號公園)，面積28.4平方公尺，每平方公尺年使用費1,795元，公告地價：35,900元/平方公尺。					1000310	
7-4-46	0	07104		101	07104	1	060102		069	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	29412	29412	29412	29412	沈上琴使用北投區新民段二小段535地號，面積30.83平方公尺，每平方公尺年使用費954元，公告地價：31,800元/平方公尺(面積100平方公尺以下以6折計)。					0010/04	
7-4-45	0	07104		101	07104	1	060102		067	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	221400	221400	221400	221400	登峰旅館股份有限公司使用中山區金泰段103地號，面積60平方公尺，每平方公尺年使用費3,690元，公告地價：73,800元/平方公尺。					1000310	
7-4-46	0	07104		101	07104	1	060102		068	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	233035	233035	233035	233035	昇榮事業有限公司使用信義區信義段三小段54-7地號，面積25平方公尺，每平方公尺年使用費9,321.4元，公告地價：186,428元/平方公尺。					0010/04	
7-4-49	0	07104		101	07104	1	060102		089	依本府92.11.4府財五字第09224937100號函修正臺北市市有土地出租租金計收基準辦理。	1010101	1011231	年	1		0		0		0	1	63036	63036	63036	63036	內湖126號灣仔庄福德堂使用內湖區潭美段五小段55地號，面積60.8平方公尺，每平方公尺年使用費1,036.77元(以6折計)，公告地價：34,559元/平方公尺。					0010/04	
7-4-59	0	07104		101	07104	1	060105		006	依臺北市市有財產委託經營管理自治條例及臺北市市有財產管理自治條例辦理。	1010101	1011231	月	12		0		0		0	12	70000	840000	840000	840000	士林區前港、克強游泳池委託民間經營管理維護權利金(97.4.21簽奉市長核准辦理)。					0010/04	
7-4-57	0	07104		101	07104	1	060103		001	依本府100.4.15府法三字第10031004300號令修正臺北市市有公用房地提供使用辦法規定辦理。	1010101	1011231	月	12		0		0		0	12	288200	3458400	3458400	3458400	士林官邸咖啡座房地使用費收入。					1000822	
